sent_id	sentence	mention	Llama-3	Mistral	Komodo	Merak
757	Team principal Ferrari, Maurizio Arrivabene, menolak menyerah meski timnya sekarang tertinggal cukup jauh.	Maurizio Arrivabene	Maurizio Arrivabene	Prinsipal Tim Ferrari, Maurizio Arriv	None	Maurizio Arrivabene
619	Tidak ada hanya Indofood, tapi juga ada Wings Group dan perusahaan-perusahaan lainnya.	Indofood	PT Indofood Sukses Makmur	Indofood Sukses Makmur Tbk	None	Indofood Sukses Makmur Tbk
619	Tidak ada hanya Indofood, tapi juga ada Wings Group dan perusahaan-perusahaan lainnya.	Wings Group	None	Grup Wings	None	Wings Group
1587	Untuk itu Spurs bisa turut berharap pada beberapa mantan pemainnya.	Spurs	None	Tottenham Hotspur FC	Tottenham Hotspur	San Antonio Spurs
901	Meski termasuk veteran untuk ukuran striker, Ibra masih punya hasrat tinggi untuk bermain di kompetisi top Eropa.	Ibra	None	Ibrahim	None	Zlatan Ibrahimovic
901	Meski termasuk veteran untuk ukuran striker, Ibra masih punya hasrat tinggi untuk bermain di kompetisi top Eropa.	Eropa	None	Kompetisi top Eropa	None	European Football Association
1759	Selama setahun terakhir ini, Rio dalam pengawasan Piers, yang pernah menjadi pembalap Formula 3 di Inggris.	Rio	None	Pengawasan Piers, yang pernah men	None	Rio de Janeiro
1759	Selama setahun terakhir ini, Rio dalam pengawasan Piers, yang pernah menjadi pembalap Formula 3 di Inggris.	Inggris	None	Britania Raya	None	Inggris Raya
2029	Selanjutnya para tersangka dan barang bukti diserahkan kepada Polri dan Badan Narkotika Nasional (BNN) guna penyidikan dan pengembangan kasus lebih lanjut.	Polri	None	Polisi	None	Polisi Republik Indonesia
2029	Selanjutnya para tersangka dan barang bukti diserahkan kepada Polri dan Badan Narkotika Nasional (BNN) guna penyidikan dan pengembangan kasus lebih lanjut.	Badan Narkotika Nasional	Badan Narkotika Nasional	None	None	Bad
2029	Selanjutnya para tersangka dan barang bukti diserahkan kepada Polri dan Badan Narkotika Nasional (BNN) guna penyidikan dan pengembangan kasus lebih lanjut.	BNN	None	Badan Narkotika Nasional	None	Badan Narkotika Nasional
97	Menurut Laks, status multi-listing bagi Telkom penting dalam rangka menjaga citra perseroan, walaupun sebetulnya saham Telkom bisa diserap investor lokal.	Laks	None	Lembaga Analisis Strategis	None	Laks
97	Menurut Laks, status multi-listing bagi Telkom penting dalam rangka menjaga citra perseroan, walaupun sebetulnya saham Telkom bisa diserap investor lokal.	Telkom	None	Perseroan Telekomunikasi Indonesia	None	Telkom Indonesia Tbk
97	Menurut Laks, status multi-listing bagi Telkom penting dalam rangka menjaga citra perseroan, walaupun sebetulnya saham Telkom bisa diserap investor lokal.	Telkom	None	Perseroan Telekomunikasi Indonesia	None	Telkom Indonesia Tbk
2085	PT Indofood Sukses Makmur Internasional Tbk (INDF) akan membagikan dividen tahun buku 2006 sebesar Rp 31 per saham atau total Rp 264,36 miliar.	PT Indofood Sukses Makmur Internasional Tbk	None	None	None	PT
2085	PT Indofood Sukses Makmur Internasional Tbk (INDF) akan membagikan dividen tahun buku 2006 sebesar Rp 31 per saham atau total Rp 264,36 miliar.	INDF	None	PT	None	PT Indofood Sukses Makmur Internasional Tbk
813	Beberapa hasil mengecewakan yang didapat Inter antara lain dikalahkan Sassuolo 0-1, ditahan imbang tim papan bawah Carpi 1-1, digebuk AC Milan 0-3, bermain imbang 3-3 dengan tim juru kunci Hellas Verona, dikalahkan Juventus 0-2, dan dipecundangi Torino 1 2.	Inter	Inter Milan	Inter Milan	None	Inter Milan
813	Beberapa hasil mengecewakan yang didapat Inter antara lain dikalahkan Sassuolo 0-1, ditahan imbang tim papan bawah Carpi 1-1, digebuk AC Milan 0-3, bermain imbang 3-3 dengan tim juru kunci Hellas Verona, dikalahkan Juventus 0-2, dan dipecundangi Torino 1 2.	Sassuolo	U	Sassuolo Calcio	None	Sassuolo Calcio
813	Beberapa hasil mengecewakan yang didapat Inter antara lain dikalahkan Sassuolo 0-1, ditahan imbang tim papan bawah Carpi 1-1, digebuk AC Milan 0-3, bermain imbang 3-3 dengan tim juru kunci Hellas Verona, dikalahkan Juventus 0-2, dan dipecundangi Torino 1 2.	Carpi	Carpi FC	Carpi Football Club	None	Carpi Football Club
813	Beberapa hasil mengecewakan yang didapat Inter antara lain dikalahkan Sassuolo 0-1, ditahan imbang tim papan bawah Carpi 1-1, digebuk AC Milan 0-3, bermain imbang 3-3 dengan tim juru kunci Hellas Verona, dikalahkan Juventus 0-2, dan dipecundangi Torino 1 2.	AC Milan	Associazione Calcio Milan	AC Milan S.p.A.	None	AC Milan
813	Beberapa hasil mengecewakan yang didapat Inter antara lain dikalahkan Sassuolo 0-1, ditahan imbang tim papan bawah Carpi 1-1, digebuk AC Milan 0-3, bermain imbang 3-3 dengan tim juru kunci Hellas Verona, dikalahkan Juventus 0-2, dan dipecundangi Torino 1 2.	Hellas Verona	Hellas Verona FC	Tim sepak bola Hellas Verona	None	Hellas Verona F.C
813	Beberapa hasil mengecewakan yang didapat Inter antara lain dikalahkan Sassuolo 0-1, ditahan imbang tim papan bawah Carpi 1-1, digebuk AC Milan 0-3, bermain imbang 3-3 dengan tim juru kunci Hellas Verona, dikalahkan Juventus 0-2, dan dipecundangi Torino 1 2.	Juventus	Juventus FC	Juventus Futbol Klub	None	Juventus F.C
813	Beberapa hasil mengecewakan yang didapat Inter antara lain dikalahkan Sassuolo 0-1, ditahan imbang tim papan bawah Carpi 1-1, digebuk AC Milan 0-3, bermain imbang 3-3 dengan tim juru kunci Hellas Verona, dikalahkan Juventus 0-2, dan dipecundangi Torino 1 2.	Torino	Torino FC	Tim Sepak Bola Torino	None	Torino F.C
1790	Rio Haryanto dijadwalkan bertolak ke Malaysia (dari Jakarta) pada Rabu (20/3) kemudian pada Jumat (22/3) mengikuti babak kualifikasi untuk menentukan nomor star dan mulai Sabtu (23/3) menjalani perlombaan secara resmi.	Rio Haryanto	None	Rio Haryanto	None	Rio Haryanto
1790	Rio Haryanto dijadwalkan bertolak ke Malaysia (dari Jakarta) pada Rabu (20/3) kemudian pada Jumat (22/3) mengikuti babak kualifikasi untuk menentukan nomor star dan mulai Sabtu (23/3) menjalani perlombaan secara resmi.	Malaysia	Negara Malaysia	Malaysia	None	Malaysia
1790	Rio Haryanto dijadwalkan bertolak ke Malaysia (dari Jakarta) pada Rabu (20/3) kemudian pada Jumat (22/3) mengikuti babak kualifikasi untuk menentukan nomor star dan mulai Sabtu (23/3) menjalani perlombaan secara resmi.	Jakarta	Daerah Khusus Ibukota Jakarta	Dari Jakarta	None	Jakarta
189	Gol Ibrahimovic itu tercipta lantaran buruknya first touch Fernando ketika menerima operan dari Joe Hart.	Ibrahimovic	None	Zlatan Ibrahimovic	None	Zlatan Ibrahimovic
189	Gol Ibrahimovic itu tercipta lantaran buruknya first touch Fernando ketika menerima operan dari Joe Hart.	Fernando	Fernando Torres	Fernando Torres	None	Fernando Torres
189	Gol Ibrahimovic itu tercipta lantaran buruknya first touch Fernando ketika menerima operan dari Joe Hart.	Joe Hart	Joe Hart	Joe Hart	None	Joe Hart
1454	Menteri Pendidikan dan Kebudayaan (Mendikbud) Anies Baswedan mengatakan, distribusi soal Ujian Nasional (UN) dan persiapan Ujian Nasional Berbasis Komputer (UNBK) sudah 100 persen selesai.	Anies Baswedan	Anies Rasyid Baswedan	Menteri Pendidikan dan Keb	Anies Rasyid Baswed	Anies Baswedan
904	Di Tobelo, Jokowi meresmikan pembangunan 5 pelabuhan di wilayah Maluku.	Tobelo	Kota Tobelo	Kota Tobelo	None	Tobelo
904	Di Tobelo, Jokowi meresmikan pembangunan 5 pelabuhan di wilayah Maluku.	Jokowi	Joko Widodo	Presiden Joko Widodo	None	Joko Widodo
904	Di Tobelo, Jokowi meresmikan pembangunan 5 pelabuhan di wilayah Maluku.	Maluku	Provinsi Maluku	Wilayah Maluku	None	Maluku Utara
