sent_id	sentence	entity	uri
955	"Jika kamu berpaling  sesungguhnya Allah tidak menyukai orang-orang kafir . "" Sesungguhnya Allah telah memilih Adam  Nuh  keluarga Ibrahim  dan keluarga Imran atas seluruh alam ( manusia pada zamannya masing-masing ) . ( Mereka adalah ) satu keturunan  sebagiannya adalah ( keturunan ) dari sebagian yang lain ."	Allah	http://www.wikidata.org/entity/Q2095353
955	"Jika kamu berpaling  sesungguhnya Allah tidak menyukai orang-orang kafir . "" Sesungguhnya Allah telah memilih Adam  Nuh  keluarga Ibrahim  dan keluarga Imran atas seluruh alam ( manusia pada zamannya masing-masing ) . ( Mereka adalah ) satu keturunan  sebagiannya adalah ( keturunan ) dari sebagian yang lain ."	Allah	http://www.wikidata.org/entity/Q2095353
955	"Jika kamu berpaling  sesungguhnya Allah tidak menyukai orang-orang kafir . "" Sesungguhnya Allah telah memilih Adam  Nuh  keluarga Ibrahim  dan keluarga Imran atas seluruh alam ( manusia pada zamannya masing-masing ) . ( Mereka adalah ) satu keturunan  sebagiannya adalah ( keturunan ) dari sebagian yang lain ."	Adam	http://www.wikidata.org/entity/Q2001710
955	"Jika kamu berpaling  sesungguhnya Allah tidak menyukai orang-orang kafir . "" Sesungguhnya Allah telah memilih Adam  Nuh  keluarga Ibrahim  dan keluarga Imran atas seluruh alam ( manusia pada zamannya masing-masing ) . ( Mereka adalah ) satu keturunan  sebagiannya adalah ( keturunan ) dari sebagian yang lain ."	Nuh	http://www.wikidata.org/entity/Q1782672
1975	"Katakanlah ( Nabi Muhammad )  "" Aku tidak mengatakan kepadamu bahwa perbendaharaan ( rezeki ) Allah ada padaku  aku ( sendiri ) tidak mengetahui yang gaib  dan aku tidak ( pula ) mengatakan kepadamu bahwa aku malaikat ."	Muhammad	http://www.wikidata.org/entity/Q9458
1975	"Katakanlah ( Nabi Muhammad )  "" Aku tidak mengatakan kepadamu bahwa perbendaharaan ( rezeki ) Allah ada padaku  aku ( sendiri ) tidak mengetahui yang gaib  dan aku tidak ( pula ) mengatakan kepadamu bahwa aku malaikat ."	Allah	http://www.wikidata.org/entity/Q2095353
1590	"Kami perintahkan kepada mereka  "" Masukilah pintu gerbang ( Baitulmaqdis ) itu sambil bersujud "" ."	Baitulmaqdis	http://www.wikidata.org/entity/Q1218
1462	Tidak sama orang-orang mukmin yang duduk ( tidak turut berperang ) tanpa mempunyai uzur dengan orang-orang yang berjihad di jalan Allah dengan harta dan jiwanya .	Allah	http://www.wikidata.org/entity/Q2095353
25	"Ketika azab ( yang telah diterangkan itu ) menimpa mereka  mereka pun berkata  "" Wahai Musa  mohonkanlah untuk kami kepada Tuhanmu sesuai dengan janji-Nya kepadamu ."	Musa	http://www.wikidata.org/entity/Q1990155
328	"Mereka tidak menzalimi Kami  tetapi justru merekalah yang menzalimi diri sendiri . ( Ingatlah ) ketika Kami berfirman  "" Masuklah ke negeri ini ( Baitulmaqdis ) ."	Baitulmaqdis	http://www.wikidata.org/entity/Q1218
1622	Wahai Ahlulkitab  janganlah kamu berlebih-lebihan dalam ( menjalankan ) agamamu dan janganlah kamu mengatakan terhadap Allah  kecuali yang benar .	Allah	http://www.wikidata.org/entity/Q2095353
206	Tidak ada bagi mereka seorang pelindung ( pun ) dari ( azab ) Allah .	Allah	http://www.wikidata.org/entity/Q2095353
690	Allah Mahaperkasa lagi Mahabijaksana .	Allah	http://www.wikidata.org/entity/Q2095353
2304	"Pemuka-pemuka yang menyombongkan diri di antara kaumnya berkata kepada orang-orang yang dianggap lemah yang telah beriman di antara mereka  "" Tahukah kamu bahwa Saleh diutus ( menjadi rasul ) oleh Tuhannya ? """	Saleh	http://www.wikidata.org/entity/Q326189
1868	Bertakwalah kepada Allah yang hanya kepada-Nya kamu akan dikumpulkan .	Allah	http://www.wikidata.org/entity/Q2095353
354	Tidakkah mereka tahu bahwa Allah mengetahui apa yang mereka sembunyikan dan apa yang mereka nyatakan ? Di	Allah	http://www.wikidata.org/entity/Q2095353
340	"Sesungguhnya orang-orang yang beriman  orang-orang Yahudi  orang-orang Nasrani  dan orang-orang Sabiin  siapa saja ( di antara mereka ) yang beriman kepada Allah dan hari Akhir serta melakukan kebajikan ( pasti ) mendapat pahala dari Tuhannya  tidak ada rasa takut yang menimpa mereka dan mereka pun tidak bersedih hati . ( Ingatlah ) ketika Kami mengambil janjimu dan Kami angkat gunung ( Sinai ) di atasmu ( seraya berfirman )  "" Pegang teguhlah apa yang telah Kami berikan kepadamu dan ingatlah apa yang ada di dalamnya agar kamu bertakwa . "" Setelah itu  kamu berpaling ."	orang-orang Yahudi	http://www.wikidata.org/entity/Q7325
340	"Sesungguhnya orang-orang yang beriman  orang-orang Yahudi  orang-orang Nasrani  dan orang-orang Sabiin  siapa saja ( di antara mereka ) yang beriman kepada Allah dan hari Akhir serta melakukan kebajikan ( pasti ) mendapat pahala dari Tuhannya  tidak ada rasa takut yang menimpa mereka dan mereka pun tidak bersedih hati . ( Ingatlah ) ketika Kami mengambil janjimu dan Kami angkat gunung ( Sinai ) di atasmu ( seraya berfirman )  "" Pegang teguhlah apa yang telah Kami berikan kepadamu dan ingatlah apa yang ada di dalamnya agar kamu bertakwa . "" Setelah itu  kamu berpaling ."	orang-orang Nasrani	http://www.wikidata.org/entity/Q106039
340	"Sesungguhnya orang-orang yang beriman  orang-orang Yahudi  orang-orang Nasrani  dan orang-orang Sabiin  siapa saja ( di antara mereka ) yang beriman kepada Allah dan hari Akhir serta melakukan kebajikan ( pasti ) mendapat pahala dari Tuhannya  tidak ada rasa takut yang menimpa mereka dan mereka pun tidak bersedih hati . ( Ingatlah ) ketika Kami mengambil janjimu dan Kami angkat gunung ( Sinai ) di atasmu ( seraya berfirman )  "" Pegang teguhlah apa yang telah Kami berikan kepadamu dan ingatlah apa yang ada di dalamnya agar kamu bertakwa . "" Setelah itu  kamu berpaling ."	orang-orang Sabiin	http://www.wikidata.org/entity/Q2144747
340	"Sesungguhnya orang-orang yang beriman  orang-orang Yahudi  orang-orang Nasrani  dan orang-orang Sabiin  siapa saja ( di antara mereka ) yang beriman kepada Allah dan hari Akhir serta melakukan kebajikan ( pasti ) mendapat pahala dari Tuhannya  tidak ada rasa takut yang menimpa mereka dan mereka pun tidak bersedih hati . ( Ingatlah ) ketika Kami mengambil janjimu dan Kami angkat gunung ( Sinai ) di atasmu ( seraya berfirman )  "" Pegang teguhlah apa yang telah Kami berikan kepadamu dan ingatlah apa yang ada di dalamnya agar kamu bertakwa . "" Setelah itu  kamu berpaling ."	Allah	http://www.wikidata.org/entity/Q2095353
340	"Sesungguhnya orang-orang yang beriman  orang-orang Yahudi  orang-orang Nasrani  dan orang-orang Sabiin  siapa saja ( di antara mereka ) yang beriman kepada Allah dan hari Akhir serta melakukan kebajikan ( pasti ) mendapat pahala dari Tuhannya  tidak ada rasa takut yang menimpa mereka dan mereka pun tidak bersedih hati . ( Ingatlah ) ketika Kami mengambil janjimu dan Kami angkat gunung ( Sinai ) di atasmu ( seraya berfirman )  "" Pegang teguhlah apa yang telah Kami berikan kepadamu dan ingatlah apa yang ada di dalamnya agar kamu bertakwa . "" Setelah itu  kamu berpaling ."	hari Akhir	http://www.wikidata.org/entity/Q12200906
340	"Sesungguhnya orang-orang yang beriman  orang-orang Yahudi  orang-orang Nasrani  dan orang-orang Sabiin  siapa saja ( di antara mereka ) yang beriman kepada Allah dan hari Akhir serta melakukan kebajikan ( pasti ) mendapat pahala dari Tuhannya  tidak ada rasa takut yang menimpa mereka dan mereka pun tidak bersedih hati . ( Ingatlah ) ketika Kami mengambil janjimu dan Kami angkat gunung ( Sinai ) di atasmu ( seraya berfirman )  "" Pegang teguhlah apa yang telah Kami berikan kepadamu dan ingatlah apa yang ada di dalamnya agar kamu bertakwa . "" Setelah itu  kamu berpaling ."	Sinai	http://www.wikidata.org/entity/Q377485
1223	Maka  orang-orang yang berhijrah  diusir dari kampung halamannya  disakiti pada jalan-Ku  berperang  dan terbunuh  pasti akan Aku hapus kesalahan mereka dan pasti Aku masukkan mereka ke dalam surga-surga yang mengalir di bawahnya sungai-sungai sebagai pahala dari Allah .	Allah	http://www.wikidata.org/entity/Q2095353
2387	Sesungguhnya Allah tidak membiarkan perbuatan orang-orang yang berbuat kerusakan .	Allah	http://www.wikidata.org/entity/Q2095353
773	Namun  Allah melakukan apa yang Dia kehendaki .	Allah	http://www.wikidata.org/entity/Q2095353
1710	"Itulah balasan bagi orang-orang yang zalim . "" Kemudian  hawa nafsunya ( Qabil ) mendorong dia untuk membunuh saudaranya ."	Qabil	http://www.wikidata.org/entity/Q40326813
953	"Katakanlah ( Nabi Muhammad )  "" Jika kamu mencintai Allah  ikutilah aku  niscaya Allah akan mencintaimu dan mengampuni dosa-dosamu . "" Allah Maha Pengampun lagi Maha Penyayang ."	Muhammad	http://www.wikidata.org/entity/Q9458
953	"Katakanlah ( Nabi Muhammad )  "" Jika kamu mencintai Allah  ikutilah aku  niscaya Allah akan mencintaimu dan mengampuni dosa-dosamu . "" Allah Maha Pengampun lagi Maha Penyayang ."	Allah	http://www.wikidata.org/entity/Q2095353
953	"Katakanlah ( Nabi Muhammad )  "" Jika kamu mencintai Allah  ikutilah aku  niscaya Allah akan mencintaimu dan mengampuni dosa-dosamu . "" Allah Maha Pengampun lagi Maha Penyayang ."	Allah	http://www.wikidata.org/entity/Q2095353
953	"Katakanlah ( Nabi Muhammad )  "" Jika kamu mencintai Allah  ikutilah aku  niscaya Allah akan mencintaimu dan mengampuni dosa-dosamu . "" Allah Maha Pengampun lagi Maha Penyayang ."	Allah	http://www.wikidata.org/entity/Q2095353
2043	"Mereka ( Bani Israil ) tidak mengagungkan Allah sebagaimana mestinya ketika mereka berkata  "" Allah tidak menurunkan sesuatu pun kepada manusia . "" Katakanlah ( Nabi Muhammad )  "" Siapakah yang menurunkan kitab suci ( Taurat ) yang dibawa Musa sebagai cahaya dan petunjuk bagi manusia ? Kamu"	Bani Israil	http://www.wikidata.org/entity/Q2605404
2043	"Mereka ( Bani Israil ) tidak mengagungkan Allah sebagaimana mestinya ketika mereka berkata  "" Allah tidak menurunkan sesuatu pun kepada manusia . "" Katakanlah ( Nabi Muhammad )  "" Siapakah yang menurunkan kitab suci ( Taurat ) yang dibawa Musa sebagai cahaya dan petunjuk bagi manusia ? Kamu"	Allah	http://www.wikidata.org/entity/Q2095353
2043	"Mereka ( Bani Israil ) tidak mengagungkan Allah sebagaimana mestinya ketika mereka berkata  "" Allah tidak menurunkan sesuatu pun kepada manusia . "" Katakanlah ( Nabi Muhammad )  "" Siapakah yang menurunkan kitab suci ( Taurat ) yang dibawa Musa sebagai cahaya dan petunjuk bagi manusia ? Kamu"	Allah	http://www.wikidata.org/entity/Q2095353
2043	"Mereka ( Bani Israil ) tidak mengagungkan Allah sebagaimana mestinya ketika mereka berkata  "" Allah tidak menurunkan sesuatu pun kepada manusia . "" Katakanlah ( Nabi Muhammad )  "" Siapakah yang menurunkan kitab suci ( Taurat ) yang dibawa Musa sebagai cahaya dan petunjuk bagi manusia ? Kamu"	Muhammad	http://www.wikidata.org/entity/Q9458
2043	"Mereka ( Bani Israil ) tidak mengagungkan Allah sebagaimana mestinya ketika mereka berkata  "" Allah tidak menurunkan sesuatu pun kepada manusia . "" Katakanlah ( Nabi Muhammad )  "" Siapakah yang menurunkan kitab suci ( Taurat ) yang dibawa Musa sebagai cahaya dan petunjuk bagi manusia ? Kamu"	Taurat	http://www.wikidata.org/entity/Q2383104
2043	"Mereka ( Bani Israil ) tidak mengagungkan Allah sebagaimana mestinya ketika mereka berkata  "" Allah tidak menurunkan sesuatu pun kepada manusia . "" Katakanlah ( Nabi Muhammad )  "" Siapakah yang menurunkan kitab suci ( Taurat ) yang dibawa Musa sebagai cahaya dan petunjuk bagi manusia ? Kamu"	Musa	http://www.wikidata.org/entity/Q1990155
1043	"Katakanlah ( Nabi Muhammad )  "" Wahai Ahlulkitab  mengapa kamu terus-menerus mengingkari ayat-ayat Allah  padahal Allah Maha Menyaksikan apa yang kamu kerjakan ? """	Muhammad	http://www.wikidata.org/entity/Q9458
1043	"Katakanlah ( Nabi Muhammad )  "" Wahai Ahlulkitab  mengapa kamu terus-menerus mengingkari ayat-ayat Allah  padahal Allah Maha Menyaksikan apa yang kamu kerjakan ? """	Allah	http://www.wikidata.org/entity/Q2095353
1043	"Katakanlah ( Nabi Muhammad )  "" Wahai Ahlulkitab  mengapa kamu terus-menerus mengingkari ayat-ayat Allah  padahal Allah Maha Menyaksikan apa yang kamu kerjakan ? """	Allah	http://www.wikidata.org/entity/Q2095353
1482	Apabila kamu telah menyelesaikan salat  berzikirlah kepada Allah ( mengingat dan menyebut-Nya )  baik ketika kamu berdiri  duduk  maupun berbaring .	Allah	http://www.wikidata.org/entity/Q2095353
2143	"Ada pula hewan yang diharamkan punggungnya ( tidak boleh ditunggangi ) dan ada hewan ternak yang ( ketika disembelih ) boleh tidak menyebut nama Allah . "" ( Hal itu ) sebagai kebohongan terhadap Allah ."	Allah	http://www.wikidata.org/entity/Q2095353
2143	"Ada pula hewan yang diharamkan punggungnya ( tidak boleh ditunggangi ) dan ada hewan ternak yang ( ketika disembelih ) boleh tidak menyebut nama Allah . "" ( Hal itu ) sebagai kebohongan terhadap Allah ."	Allah	http://www.wikidata.org/entity/Q2095353
2421	"Katakanlah ( Nabi Muhammad )  "" Wahai manusia  sungguh telah datang kepadamu kebenaran ( Al-Qur'an ) dari Tuhanmu ."	Muhammad	http://www.wikidata.org/entity/Q9458
2421	"Katakanlah ( Nabi Muhammad )  "" Wahai manusia  sungguh telah datang kepadamu kebenaran ( Al-Qur'an ) dari Tuhanmu ."	Al-Qur'an	http://www.wikidata.org/entity/Q428
1808	Sesungguhnya Allah tidak memberi petunjuk kepada kaum yang kafir .	Allah	http://www.wikidata.org/entity/Q2095353
1326	Sesungguhnya Allah Maha Menyaksikan segala sesuatu .	Allah	http://www.wikidata.org/entity/Q2095353
2352	Padahal  ini ( Al-Qur'an ) adalah bahasa Arab yang jelas .	Al-Qur'an	http://www.wikidata.org/entity/Q428
2352	Padahal  ini ( Al-Qur'an ) adalah bahasa Arab yang jelas .	bahasa Arab	http://www.wikidata.org/entity/Q13955
1545	Cukuplah Allah sebagai pemelihara .	Allah	http://www.wikidata.org/entity/Q2095353
2035	Demikian itu petunjuk Allah .	Allah	http://www.wikidata.org/entity/Q2095353
180	"Sesungguhnya aku takut akan azab hari yang dahsyat jika mendurhakai Tuhanku . "" Katakanlah ( Nabi Muhammad )  "" Jikalau Allah menghendaki  niscaya aku tidak membacakannya kepadamu dan Allah tidak ( pula ) memberitahukannya kepadamu ."	Muhammad	http://www.wikidata.org/entity/Q9458
180	"Sesungguhnya aku takut akan azab hari yang dahsyat jika mendurhakai Tuhanku . "" Katakanlah ( Nabi Muhammad )  "" Jikalau Allah menghendaki  niscaya aku tidak membacakannya kepadamu dan Allah tidak ( pula ) memberitahukannya kepadamu ."	Allah	http://www.wikidata.org/entity/Q2095353
180	"Sesungguhnya aku takut akan azab hari yang dahsyat jika mendurhakai Tuhanku . "" Katakanlah ( Nabi Muhammad )  "" Jikalau Allah menghendaki  niscaya aku tidak membacakannya kepadamu dan Allah tidak ( pula ) memberitahukannya kepadamu ."	Allah	http://www.wikidata.org/entity/Q2095353
2296	"datangkanlah kepada kami apa yang kamu janjikan kepada kami jika kamu termasuk orang-orang yang benar . "" Dia ( Hud ) berkata  "" Sungguh  sudah pasti kamu akan ditimpa azab dan kemarahan dari Tuhanmu . Apakah kamu sekalian hendak berbantah dengan Aku tentang nama-nama ( berhala ) yang kamu beserta nenek moyangmu menamakannya  padahal Allah tidak menurunkan sedikit pun hujah ( alasan pembenaran ) untuk itu ? Maka"	Hud	http://www.wikidata.org/entity/Q193669
2296	"datangkanlah kepada kami apa yang kamu janjikan kepada kami jika kamu termasuk orang-orang yang benar . "" Dia ( Hud ) berkata  "" Sungguh  sudah pasti kamu akan ditimpa azab dan kemarahan dari Tuhanmu . Apakah kamu sekalian hendak berbantah dengan Aku tentang nama-nama ( berhala ) yang kamu beserta nenek moyangmu menamakannya  padahal Allah tidak menurunkan sedikit pun hujah ( alasan pembenaran ) untuk itu ? Maka"	Allah	http://www.wikidata.org/entity/Q2095353
1427	Semoga Allah menolak serangan orang-orang yang kufur itu .	Allah	http://www.wikidata.org/entity/Q2095353
634	Padahal orang-orang yang bertakwa itu berada di atas mereka pada hari Kiamat .	hari Kiamat	http://www.wikidata.org/entity/Q12200906
413	Sesungguhnya Allah Mahakuasa atas segala sesuatu .	Allah	http://www.wikidata.org/entity/Q2095353
1736	Mereka itu adalah orang-orang yang Allah tidak hendak menyucikan hati mereka .	Allah	http://www.wikidata.org/entity/Q2095353
1001	Allah adalah pelindung orang-orang mukmin .	Allah	http://www.wikidata.org/entity/Q2095353
2276	Janganlah kamu berbuat kerusakan di bumi setelah diatur dengan baik .	bumi	http://www.wikidata.org/entity/Q2
2188	"Kami pun menunggu . "" Sesungguhnya orang-orang yang memecah belah agamanya dan mereka menjadi ( terpecah ) dalam golongan-golongan  sedikit pun engkau ( Nabi Muhammad ) tidak bertanggung jawab terhadap mereka . Sesungguhnya urusan mereka ( terserah ) hanya kepada Allah ."	Muhammad	http://www.wikidata.org/entity/Q9458
2188	"Kami pun menunggu . "" Sesungguhnya orang-orang yang memecah belah agamanya dan mereka menjadi ( terpecah ) dalam golongan-golongan  sedikit pun engkau ( Nabi Muhammad ) tidak bertanggung jawab terhadap mereka . Sesungguhnya urusan mereka ( terserah ) hanya kepada Allah ."	Allah	http://www.wikidata.org/entity/Q2095353
1962	Siapa yang dikehendaki Allah ( dalam petunjuk )  niscaya Dia menjadikannya berada di atas jalan yang lurus .	Allah	http://www.wikidata.org/entity/Q2095353
1312	Allah hendak menerima tobatmu  sedangkan orang-orang yang mengikuti hawa nafsu menghendaki agar kamu berpaling sejauh-jauhnya ( dari kebenaran ) .	Allah	http://www.wikidata.org/entity/Q2095353
40	"Jika ia tetap di tempatnya ( seperti sediakala )  niscaya engkau dapat melihat-Ku . "" Maka  ketika Tuhannya menampakkan ( keagungan-Nya ) pada gunung itu  gunung itu hancur luluh dan Musa pun jatuh pingsan ."	Musa	http://www.wikidata.org/entity/Q1990155
1780	Sesungguhnya penolongmu hanyalah Allah  Rasul-Nya  dan orang-orang yang beriman yang menegakkan salat dan menunaikan zakat seraya tunduk ( kepada Allah ) .	Allah	http://www.wikidata.org/entity/Q2095353
1780	Sesungguhnya penolongmu hanyalah Allah  Rasul-Nya  dan orang-orang yang beriman yang menegakkan salat dan menunaikan zakat seraya tunduk ( kepada Allah ) .	Allah	http://www.wikidata.org/entity/Q2095353
1360	Siapa pun yang mempersekutukan Allah sungguh telah berbuat dosa yang sangat besar .	Allah	http://www.wikidata.org/entity/Q2095353
1684	Maka  Kami menimbulkan permusuhan dan kebencian di antara mereka hingga hari Kiamat .	hari Kiamat	http://www.wikidata.org/entity/Q12200906
350	Allah tidaklah lengah terhadap apa yang kamu kerjakan .	Allah	http://www.wikidata.org/entity/Q2095353
2570	Sesungguhnya Allah mengetahui apa yang kamu kerjakan .	Allah	http://www.wikidata.org/entity/Q2095353
889	"Hanya kepada-Mu tempat ( kami ) kembali . "" Allah tidak membebani seseorang  kecuali menurut kesanggupannya ."	Allah	http://www.wikidata.org/entity/Q2095353
