sent_id	sentence	entity	uri
392	Sedangkan saham-saham yang turun harganya antara lain, Indofood Sukses Makmur (INDF) turun Rp 10 menjadi Rp 930, International Nickel Indonesia (INCO) turun Rp 75 menjadi Rp 2.2 dan United Tractors (UNTR) turun Rp 50 menjadi Rp 5.7.	UNTR	http://www.wikidata.org/entity/Q17058554
1272	Mega berkeliling Pulau Jawa pada 18-23 November ke tempat-tempat yang dikenal sebagai basis PDIP.	Mega	http://www.wikidata.org/entity/Q76179
1272	Mega berkeliling Pulau Jawa pada 18-23 November ke tempat-tempat yang dikenal sebagai basis PDIP.	Pulau Jawa	http://www.wikidata.org/entity/Q3757
1272	Mega berkeliling Pulau Jawa pada 18-23 November ke tempat-tempat yang dikenal sebagai basis PDIP.	PDIP	http://www.wikidata.org/entity/Q1186306
1266	Basuki Tjahaja Purnama (Ahok) dipastikan akan maju dalam Pemilihan Gubernur dan Wakil Gubernur DKI Jakarta dari jalur independen.	Basuki Tjahaja Purnama	http://www.wikidata.org/entity/Q3701615
1266	Basuki Tjahaja Purnama (Ahok) dipastikan akan maju dalam Pemilihan Gubernur dan Wakil Gubernur DKI Jakarta dari jalur independen.	Ahok	http://www.wikidata.org/entity/Q3701615
1266	Basuki Tjahaja Purnama (Ahok) dipastikan akan maju dalam Pemilihan Gubernur dan Wakil Gubernur DKI Jakarta dari jalur independen.	DKI Jakarta	http://www.wikidata.org/entity/Q3630
1201	Bukan pekerjaan mudah mengingat sejarah mengatakan bahwa Wolfsburg punya peluang besar lolos ke semifinal, yakni 89 persen, dengan keunggulan tersebut.	Wolfsburg	http://www.wikidata.org/entity/Q101859
2024	Sedangkan saham yang turun harganya di top loser diantaranya Semen Gresik turun Rp 250 menjadi Rp 10.5, PT BA turun Rp 25 menjadi Rp 850, Medco turun Rp 25 menjadi Rp 1525, PT Timah turun Rp 25 menjadi Rp 2125.	Semen Gresik	http://www.wikidata.org/entity/Q7449209
2024	Sedangkan saham yang turun harganya di top loser diantaranya Semen Gresik turun Rp 250 menjadi Rp 10.5, PT BA turun Rp 25 menjadi Rp 850, Medco turun Rp 25 menjadi Rp 1525, PT Timah turun Rp 25 menjadi Rp 2125.	PT BA	http://www.wikidata.org/entity/Q12477510
2024	Sedangkan saham yang turun harganya di top loser diantaranya Semen Gresik turun Rp 250 menjadi Rp 10.5, PT BA turun Rp 25 menjadi Rp 850, Medco turun Rp 25 menjadi Rp 1525, PT Timah turun Rp 25 menjadi Rp 2125.	Medco	http://www.wikidata.org/entity/Q3303904
2024	Sedangkan saham yang turun harganya di top loser diantaranya Semen Gresik turun Rp 250 menjadi Rp 10.5, PT BA turun Rp 25 menjadi Rp 850, Medco turun Rp 25 menjadi Rp 1525, PT Timah turun Rp 25 menjadi Rp 2125.	PT Timah	http://www.wikidata.org/entity/Q19752956
1103	Karo Penmas Polri Brijen Agus Riyanto mengatakan, Polri saat ini masih menyiapkan calon pengganti untuk Pudji.	Polri	http://www.wikidata.org/entity/Q3103954
1103	Karo Penmas Polri Brijen Agus Riyanto mengatakan, Polri saat ini masih menyiapkan calon pengganti untuk Pudji.	Polri	http://www.wikidata.org/entity/Q3103954
387	Menyampaikan apresiasi atas kerja sama yang sejauh ini telah diberikan oleh otoritas Filipina dalam rangka koordinasi pelepasan sandera 4.	Filipina	http://www.wikidata.org/entity/Q928
859	Menurut wakil dari Kementrian Pertahanan, lagu-lagu tersebut memiliki genre yang berbeda-beda sehingga terdengar lebih menarik.	Kementrian Pertahanan	http://www.wikidata.org/entity/Q12490750
546	Direktur Salim Group Franciscus Welirang melalui sumber detikcom di manajemen Indofood meluruskan adanya keterkaitan bisnis Salim Group dengan Artalyta Suryani, tersangka kasus penyuapan Jaksa Urip Tri Gunawan.	Salim Group	http://www.wikidata.org/entity/Q905963
546	Direktur Salim Group Franciscus Welirang melalui sumber detikcom di manajemen Indofood meluruskan adanya keterkaitan bisnis Salim Group dengan Artalyta Suryani, tersangka kasus penyuapan Jaksa Urip Tri Gunawan.	Franciscus Welirang	http://www.wikidata.org/entity/Q905963
546	Direktur Salim Group Franciscus Welirang melalui sumber detikcom di manajemen Indofood meluruskan adanya keterkaitan bisnis Salim Group dengan Artalyta Suryani, tersangka kasus penyuapan Jaksa Urip Tri Gunawan.	detikcom	http://www.wikidata.org/entity/Q12481355
546	Direktur Salim Group Franciscus Welirang melalui sumber detikcom di manajemen Indofood meluruskan adanya keterkaitan bisnis Salim Group dengan Artalyta Suryani, tersangka kasus penyuapan Jaksa Urip Tri Gunawan.	Indofood	http://www.wikidata.org/entity/Q3930665
546	Direktur Salim Group Franciscus Welirang melalui sumber detikcom di manajemen Indofood meluruskan adanya keterkaitan bisnis Salim Group dengan Artalyta Suryani, tersangka kasus penyuapan Jaksa Urip Tri Gunawan.	Salim Group	http://www.wikidata.org/entity/Q905963
546	Direktur Salim Group Franciscus Welirang melalui sumber detikcom di manajemen Indofood meluruskan adanya keterkaitan bisnis Salim Group dengan Artalyta Suryani, tersangka kasus penyuapan Jaksa Urip Tri Gunawan.	Artalyta Suryani	http://www.wikidata.org/entity/Q10735392
926	"Sejauh ini Presiden tidak ada perubahan, terakhir saat delegasi pengurus PPP menghadap beliau, beliau menyatakan siap hadir dalam pembukaan," kata Lukman di Gedung Utama Sekretariat Negara, Jl Veteran, Jakarta Pusat, Kamis (7/4/2016).	PPP	http://www.wikidata.org/entity/Q2669302
926	"Sejauh ini Presiden tidak ada perubahan, terakhir saat delegasi pengurus PPP menghadap beliau, beliau menyatakan siap hadir dalam pembukaan," kata Lukman di Gedung Utama Sekretariat Negara, Jl Veteran, Jakarta Pusat, Kamis (7/4/2016).	Lukman	https://www.wikidata.org/wiki/Q16188358
926	"Sejauh ini Presiden tidak ada perubahan, terakhir saat delegasi pengurus PPP menghadap beliau, beliau menyatakan siap hadir dalam pembukaan," kata Lukman di Gedung Utama Sekretariat Negara, Jl Veteran, Jakarta Pusat, Kamis (7/4/2016).	Jl Veteran	http://www.wikidata.org/entity/Q12487085
926	"Sejauh ini Presiden tidak ada perubahan, terakhir saat delegasi pengurus PPP menghadap beliau, beliau menyatakan siap hadir dalam pembukaan," kata Lukman di Gedung Utama Sekretariat Negara, Jl Veteran, Jakarta Pusat, Kamis (7/4/2016).	Jakarta Pusat	http://www.wikidata.org/entity/Q10109
852	Sekretaris Kabinet Pramono Anung pun mengatakan, siapa saja boleh memberi usulan dan permintaan lewat surat kepada Presiden.	Pramono Anung	http://www.wikidata.org/entity/Q12506342
91	Ini bukan soal tegur, tapi memang agak terlambat karena Perpres itu tersangkut PP," kata Ahok usai ratas soal LRT di Istana Negara, Jl Veteran, Jakpus, Selasa (29/3/2016) sore.	Ahok	http://www.wikidata.org/entity/Q3701615
91	Ini bukan soal tegur, tapi memang agak terlambat karena Perpres itu tersangkut PP," kata Ahok usai ratas soal LRT di Istana Negara, Jl Veteran, Jakpus, Selasa (29/3/2016) sore.	LRT	http://www.wikidata.org/entity/Q1268865
91	Ini bukan soal tegur, tapi memang agak terlambat karena Perpres itu tersangkut PP," kata Ahok usai ratas soal LRT di Istana Negara, Jl Veteran, Jakpus, Selasa (29/3/2016) sore.	Istana Negara	http://www.wikidata.org/entity/Q6088540
91	Ini bukan soal tegur, tapi memang agak terlambat karena Perpres itu tersangkut PP," kata Ahok usai ratas soal LRT di Istana Negara, Jl Veteran, Jakpus, Selasa (29/3/2016) sore.	Jl Veteran	http://www.wikidata.org/entity/Q12487085
91	Ini bukan soal tegur, tapi memang agak terlambat karena Perpres itu tersangkut PP," kata Ahok usai ratas soal LRT di Istana Negara, Jl Veteran, Jakpus, Selasa (29/3/2016) sore.	Jakpus	http://www.wikidata.org/entity/Q10109
160	"Untuk keamanan pengendara dan kendaraan harus terdaftar, supaya kita tahu misalnya siapa pengemudinya," jelas Jonan di Jakarta, Selasa (29/3/2016).	Jonan	http://www.wikidata.org/entity/Q16182287
160	"Untuk keamanan pengendara dan kendaraan harus terdaftar, supaya kita tahu misalnya siapa pengemudinya," jelas Jonan di Jakarta, Selasa (29/3/2016).	Jakarta	http://www.wikidata.org/entity/Q3630
198	Dalam kasus suap tentang pembahasan rancangan Peraturan Daerah (Raperda) tentang Zonasi Wilayah Pesisir dan Pulau-pulau Kecil Provinsi Jakarta dan tentang Rencana Tata Ruang Kawasan Strategis Pantai Jakarta Utara, KPK telah menetapkan 3 orang tersangka.	Jakarta	http://www.wikidata.org/entity/Q3630
198	Dalam kasus suap tentang pembahasan rancangan Peraturan Daerah (Raperda) tentang Zonasi Wilayah Pesisir dan Pulau-pulau Kecil Provinsi Jakarta dan tentang Rencana Tata Ruang Kawasan Strategis Pantai Jakarta Utara, KPK telah menetapkan 3 orang tersangka.	KPK	http://www.wikidata.org/entity/Q3273955
17	Sebelumnya Rektor UGM juga telah menggandeng Universitas Szent Istvan Godollo, Hongaria untuk kerjasama pendidikan tinggi.	UGM	http://www.wikidata.org/entity/Q1145992
17	Sebelumnya Rektor UGM juga telah menggandeng Universitas Szent Istvan Godollo, Hongaria untuk kerjasama pendidikan tinggi.	Universitas Szent Istvan Godollo	http://www.wikidata.org/entity/Q1296434
17	Sebelumnya Rektor UGM juga telah menggandeng Universitas Szent Istvan Godollo, Hongaria untuk kerjasama pendidikan tinggi.	Hongaria	http://www.wikidata.org/entity/Q28
454	Kristiono mengakui, tingginya utang dalam dolar AS itu memberikan pengaruh negatif kepada rugi kurs, dimana pada kuartal I 2005, Telkom masih membukukan rugi kurs yang cukup signifikan.	Kristiono	http://www.wikidata.org/entity/Q12492607
454	Kristiono mengakui, tingginya utang dalam dolar AS itu memberikan pengaruh negatif kepada rugi kurs, dimana pada kuartal I 2005, Telkom masih membukukan rugi kurs yang cukup signifikan.	AS	http://www.wikidata.org/entity/Q30
454	Kristiono mengakui, tingginya utang dalam dolar AS itu memberikan pengaruh negatif kepada rugi kurs, dimana pada kuartal I 2005, Telkom masih membukukan rugi kurs yang cukup signifikan.	Telkom	http://www.wikidata.org/entity/Q2305438
1699	PKB pun siap melawan siapa pun pihak yang ingin merebut kursi Kemendes PDT.	PKB	http://www.wikidata.org/entity/Q1257317
1699	PKB pun siap melawan siapa pun pihak yang ingin merebut kursi Kemendes PDT.	Kemendes PDT	http://www.wikidata.org/entity/Q11049125
1896	Menurut salah satu pemandu Disneyland, wahana Star Tour awalnya hanya memiliki satu jenis petualangan yang bisa dirasakan pengunjung.	Disneyland	http://www.wikidata.org/entity/Q181185
1099	Ia dilantik Presiden Jokowi pada Rabu (20/1) lalu dan mengatakan bukan mewakili PAN.	Jokowi	http://www.wikidata.org/entity/Q3318231
1099	Ia dilantik Presiden Jokowi pada Rabu (20/1) lalu dan mengatakan bukan mewakili PAN.	PAN	http://www.wikidata.org/entity/Q2434365
201	Dari acara yang dimulai pukul 9 WIB, Wapres JK tiba lebih dulu sekitar pukul 9.15 WIB, sementara Presiden Jokowi datang setelahnya sekitar pukul 9.3 WIB.	JK	http://www.wikidata.org/entity/Q76354
201	Dari acara yang dimulai pukul 9 WIB, Wapres JK tiba lebih dulu sekitar pukul 9.15 WIB, sementara Presiden Jokowi datang setelahnya sekitar pukul 9.3 WIB.	Jokowi	http://www.wikidata.org/entity/Q3318231
1505	Jakarta-General Motors Indonesia telah meluncurkan SUV kompak Chevrolet Trax pada awal Desember 2015 lalu.	Jakarta	http://www.wikidata.org/entity/Q3630
1505	Jakarta-General Motors Indonesia telah meluncurkan SUV kompak Chevrolet Trax pada awal Desember 2015 lalu.	Chevrolet	https://www.wikidata.org/wiki/Q29570
1000	Wolfsburg membuka keunggulan di menit 18 lewat penalti Ricardo Rodriguez.	Wolfsburg	http://www.wikidata.org/entity/Q101859
1000	Wolfsburg membuka keunggulan di menit 18 lewat penalti Ricardo Rodriguez.	Ricardo Rodriguez	http://www.wikidata.org/entity/Q666506
787	Kelimanya adalah PT PP London Sumatra Tbk, PT Sinarmas, PT Bakrie Sumatra Plantations Tbk, Indofood dan Minamas.12 dari 24 peserta calon Komisioner Komisi Kepolisian Nasional (Kompolnas) diseleksi.	PT PP London Sumatra Tbk	http://www.wikidata.org/entity/Q22907993
787	Kelimanya adalah PT PP London Sumatra Tbk, PT Sinarmas, PT Bakrie Sumatra Plantations Tbk, Indofood dan Minamas.12 dari 24 peserta calon Komisioner Komisi Kepolisian Nasional (Kompolnas) diseleksi.	PT Sinarmas	http://www.wikidata.org/entity/Q1516371
787	Kelimanya adalah PT PP London Sumatra Tbk, PT Sinarmas, PT Bakrie Sumatra Plantations Tbk, Indofood dan Minamas.12 dari 24 peserta calon Komisioner Komisi Kepolisian Nasional (Kompolnas) diseleksi.	PT Bakrie Sumatra Plantations Tbk	http://www.wikidata.org/entity/Q12473631
787	Kelimanya adalah PT PP London Sumatra Tbk, PT Sinarmas, PT Bakrie Sumatra Plantations Tbk, Indofood dan Minamas.12 dari 24 peserta calon Komisioner Komisi Kepolisian Nasional (Kompolnas) diseleksi.	Indofood	http://www.wikidata.org/entity/Q3930665
258	Sedangkan Chelsea melawat ke markas tim peringkat 15 Swansea City (37 poin dari 32 laga).	Chelsea	http://www.wikidata.org/entity/Q9616
258	Sedangkan Chelsea melawat ke markas tim peringkat 15 Swansea City (37 poin dari 32 laga).	Swansea City	http://www.wikidata.org/entity/Q18659
1061	Saat ini Golkar sedang menuntaskan merger kepengurusan Munas Ancol dan Munas Bali.	Golkar	http://www.wikidata.org/entity/Q1536552
1061	Saat ini Golkar sedang menuntaskan merger kepengurusan Munas Ancol dan Munas Bali.	Ancol	http://www.wikidata.org/entity/Q4753096
1061	Saat ini Golkar sedang menuntaskan merger kepengurusan Munas Ancol dan Munas Bali.	Bali	http://www.wikidata.org/entity/Q3125978
1269	Zidane juga belum pernah memenangi partai Liga Champions di tanah Jerman semasa bermain dulu (3 seri, 3 kalah).	Zidane	http://www.wikidata.org/entity/Q1835
1269	Zidane juga belum pernah memenangi partai Liga Champions di tanah Jerman semasa bermain dulu (3 seri, 3 kalah).	Jerman	http://www.wikidata.org/entity/Q183
1516	Telkomsel juga membuka layanan tersebut dalam basis SMS dan dibagi menjadi 2 cara, yakni melalui SMS Update dan SMS Request.	Telkomsel	http://www.wikidata.org/entity/Q1786124
1351	Namun Federer yang memang unggul kualitas dan pengalaman mampu mengatasi Suzuki dengan stright set 6-3 6-4 dan 6-4.	Federer	http://www.wikidata.org/entity/Q1426
1782	Ratas dihadiri Gubernur Jakarta Ahok, Menko Kemaritiman Rizal Ramli, Menko Perekonomian Darmin Nasution, Menhub Ignasius Jonan dan Mensesneg Pratikno, Gubernur Jabar Ahmad Heryawan, dan Gubernur Sumatera Selatan Alex Nurdin.	Jakarta	http://www.wikidata.org/entity/Q3630
1782	Ratas dihadiri Gubernur Jakarta Ahok, Menko Kemaritiman Rizal Ramli, Menko Perekonomian Darmin Nasution, Menhub Ignasius Jonan dan Mensesneg Pratikno, Gubernur Jabar Ahmad Heryawan, dan Gubernur Sumatera Selatan Alex Nurdin.	Ahok	http://www.wikidata.org/entity/Q3630
1782	Ratas dihadiri Gubernur Jakarta Ahok, Menko Kemaritiman Rizal Ramli, Menko Perekonomian Darmin Nasution, Menhub Ignasius Jonan dan Mensesneg Pratikno, Gubernur Jabar Ahmad Heryawan, dan Gubernur Sumatera Selatan Alex Nurdin.	Rizal Ramli	http://www.wikidata.org/entity/Q12508773
1782	Ratas dihadiri Gubernur Jakarta Ahok, Menko Kemaritiman Rizal Ramli, Menko Perekonomian Darmin Nasution, Menhub Ignasius Jonan dan Mensesneg Pratikno, Gubernur Jabar Ahmad Heryawan, dan Gubernur Sumatera Selatan Alex Nurdin.	Darmin Nasution	http://www.wikidata.org/entity/Q4261409
1782	Ratas dihadiri Gubernur Jakarta Ahok, Menko Kemaritiman Rizal Ramli, Menko Perekonomian Darmin Nasution, Menhub Ignasius Jonan dan Mensesneg Pratikno, Gubernur Jabar Ahmad Heryawan, dan Gubernur Sumatera Selatan Alex Nurdin.	Ignasius Jonan	http://www.wikidata.org/entity/Q16182287
1782	Ratas dihadiri Gubernur Jakarta Ahok, Menko Kemaritiman Rizal Ramli, Menko Perekonomian Darmin Nasution, Menhub Ignasius Jonan dan Mensesneg Pratikno, Gubernur Jabar Ahmad Heryawan, dan Gubernur Sumatera Selatan Alex Nurdin.	Pratikno	http://www.wikidata.org/entity/Q12506406
1782	Ratas dihadiri Gubernur Jakarta Ahok, Menko Kemaritiman Rizal Ramli, Menko Perekonomian Darmin Nasution, Menhub Ignasius Jonan dan Mensesneg Pratikno, Gubernur Jabar Ahmad Heryawan, dan Gubernur Sumatera Selatan Alex Nurdin.	Jabar	http://www.wikidata.org/entity/Q3724
1782	Ratas dihadiri Gubernur Jakarta Ahok, Menko Kemaritiman Rizal Ramli, Menko Perekonomian Darmin Nasution, Menhub Ignasius Jonan dan Mensesneg Pratikno, Gubernur Jabar Ahmad Heryawan, dan Gubernur Sumatera Selatan Alex Nurdin.	Ahmad Heryawan	http://www.wikidata.org/entity/Q3724
1782	Ratas dihadiri Gubernur Jakarta Ahok, Menko Kemaritiman Rizal Ramli, Menko Perekonomian Darmin Nasution, Menhub Ignasius Jonan dan Mensesneg Pratikno, Gubernur Jabar Ahmad Heryawan, dan Gubernur Sumatera Selatan Alex Nurdin.	Sumatera Selatan	http://www.wikidata.org/entity/Q2271
1782	Ratas dihadiri Gubernur Jakarta Ahok, Menko Kemaritiman Rizal Ramli, Menko Perekonomian Darmin Nasution, Menhub Ignasius Jonan dan Mensesneg Pratikno, Gubernur Jabar Ahmad Heryawan, dan Gubernur Sumatera Selatan Alex Nurdin.	Alex Nurdin	http://www.wikidata.org/entity/Q2271
1510	Pengoperasian Bandara HLP sebagai bandara penerbangan sipil tentunya bukan hal yang mudah, mengingat HLP merupakan pangkalan udara utama TNI AU yang aktif.	Bandara HLP	http://www.wikidata.org/entity/Q1032934
1510	Pengoperasian Bandara HLP sebagai bandara penerbangan sipil tentunya bukan hal yang mudah, mengingat HLP merupakan pangkalan udara utama TNI AU yang aktif.	HLP	http://www.wikidata.org/entity/Q1032934
1510	Pengoperasian Bandara HLP sebagai bandara penerbangan sipil tentunya bukan hal yang mudah, mengingat HLP merupakan pangkalan udara utama TNI AU yang aktif.	TNI AU	http://www.wikidata.org/entity/Q1304002
35	"Saya datang bukan untuk bagi-bagi uang, karena itu tidak menyelesaikan masalah," tegas Mega dalam pidatonya di depan sekitar 1 warga Blora.	Mega	http://www.wikidata.org/entity/Q76179
35	"Saya datang bukan untuk bagi-bagi uang, karena itu tidak menyelesaikan masalah," tegas Mega dalam pidatonya di depan sekitar 1 warga Blora.	Blora	http://www.wikidata.org/entity/Q10608
929	Jonan menduga ada pihak-pihak yang menggeser seolah Kemenhub tidak pro terhadap aplikasi online.	Jonan	http://www.wikidata.org/entity/Q16182287
929	Jonan menduga ada pihak-pihak yang menggeser seolah Kemenhub tidak pro terhadap aplikasi online.	Kemenhub	http://www.wikidata.org/entity/Q6867637
2031	Saat memberikan bantuan, Jokowi berpesan agar warga bisa memanfaatkan bantuan ini sebaik mungkin.	Jokowi	http://www.wikidata.org/entity/Q3318231
92	Dikutip detikINET dari Cnet, Kamis (3/5/2012), Koh pun meminta Apple dan Samsung duduk bersama membahas kemungkinan apakah ada gugatan yang bisa diselesaikan secara damai di luar pengadilan.	detikINET	http://www.wikidata.org/entity/Q12481355
92	Dikutip detikINET dari Cnet, Kamis (3/5/2012), Koh pun meminta Apple dan Samsung duduk bersama membahas kemungkinan apakah ada gugatan yang bisa diselesaikan secara damai di luar pengadilan.	Cnet	http://www.wikidata.org/entity/Q1544247
